id,type,text1,text2,text3,text4,notes
planet_madeira,CUSTOM,"Un monde petit et froid mais tout juste habitable, jugé suffisamment insignifiant par les planificateurs de la colonisation du Domaine pour abriter une installation de production de carburant. Autrement remarquable pour les volatiles exotiques capturés à partir de ses pseudo-algues primaires et fluorescentes qui vivent dans les fissures des vastes champs de glace balayés par les tempêtes qui dominent la surface de Madère.",,"Sachant que Madère dépendrait toujours de ressources extérieures pour sa survie, le Domaine pouvait compter sur la loyauté du régime. Cependant, l'effondrement n'a pas été pris en compte dans cette équation et le régime politique de Madère était parmi les membres fondateurs de la Ligue perséenne malgré sa population modeste et son industrie limitée.",,
planet_satanazes,CUSTOM,"Une géante de gaz chaud principalement composée de gaz d'hydrogène et d'hélium, bien qu'en raison de la proximité de son étoile principale, les couches nuageuses supérieures de Satanazes soient formées de monoxyde de carbone et de métaux alcalins, ce qui lui donne une apparence sombre et brillante.",,,,
planet_canaria,CUSTOM,"Canaria est une géante de glace enveloppée de minces nuages ​​d’eau, d’ammoniac et de méthane. Dans les profondeurs, la gravité génère suffisamment de pression pour former un noyau d’hydrogène métallique. La planète repose dans un point inhabituel de stabilité gravitationnelle dans la L4 d'Antillia, le partenaire mineur du système binaire de Tyle.",,,,
planet_cibola,CUSTOM,Un monde antique parsemé de souches d'anciens volcans usés par les vents chauds et secs dans un océan-monde de sable. Quelques aquifères souterrains subsistent pour alimenter au moins une petite mer salée et le rare gouffre abritant des brins de végétation.,,"Il y a plusieurs cycles, une ancienne sporalité des premiers jours de la colonisation humaine a rencontré Cibola. Une série anormale de corps glacés avait impacté le monde, le laissant plus froid et plus humide que son état d'équilibre et donc dans les paramètres de colonisation du vaisseau sporulé. Aucune histoire n'a survécu des cycles ultérieurs, mais les derniers colonisateurs du Domaine qui sont arrivés dans le secteur perséen ont trouvé un monde mourant peuplé d'une petite civilisation humaine arriérée et désespérée, accrochée à sa survie. La situation ne s'est guère améliorée depuis le recontact, et la plupart des Cibolans ont quitté leur monde d'origine - ou souhaiteraient pouvoir le faire.",,
nebula_center_young,PLANET,Un énorme nuage de particules formé à partir de gaz du milieu interstellaire ou de matériaux rejetés par l’agonie des étoiles. Les perturbations causées par la gravité et les radiations créent des zones de plus grande densité qui peuvent lentement rassembler de la masse pour donner naissance un jour à de nouveaux corps célestes. Cette région de l’espace est remplie d’étoiles récemment formées à combustion rapide et est moins susceptible d’héberger des mondes naturellement propices à la vie.,,,,
nebula_center_average,PLANET,Un énorme nuage de particules formé à partir de gaz du milieu interstellaire ou de matériaux rejetés par l’agonie des étoiles. Les perturbations causées par la gravité et les radiations créent des zones de plus grande densité qui peuvent lentement rassembler de la masse pour donner naissance un jour à de nouveaux corps célestes.,,,,
nebula_center_old,PLANET,"Un énorme nuage de particules formé à partir de gaz du milieu interstellaire ou de matériaux rejetés par l’agonie des étoiles. Les perturbations causées par la gravité et les radiations créent des zones de plus grande densité qui peuvent lentement rassembler de la masse pour donner naissance un jour à de nouveaux corps célestes. Cette région de l’espace est plus ancienne et remplie d’étoiles stables à combustion plus lente, plus susceptibles d’héberger des mondes naturellement propices à la vie.",,,,
planet_yama,CUSTOM,"Yama n'a obtenu qu'une viabilité marginale sur les cartes d'enquête d'Eridani-Utopia Corporation, mais l'installation pétrolière à proximité de Nachiketa a incité à la terraformation et à la colonisation. Il reste un monde médiocre, en déclin persistant après la dévastation de la Première Guerre contre l’IA.",,"Yama s’est retrouvé relativement épargné par l’Effondrement – ​​mais, dans la même mesure, relativement épargné par les investissements en capital avant l’Effondrement. Les années de stabilité sous l’hégémonie, à l’exception des bombardements subis pendant la Première Guerre contre l’IA, ont été favorables à la petite société conservatrice. C'est un bel endroit pour ceux qui ont une ambition modeste et un goût austère.",,
planet_nachiketa,CUSTOM,"Ce monde a été choisi par les bureaucrates du Domaine comme site pour l'une des installations de production de carburant AM du secteur Persean, car il n'avait aucune valeur exceptionnelle en dehors d'exister sur un axe d'expansion pratique vers d'autres frontières. L'industrie et les installations portuaires ont suivi l'augmentation du trafic spatial, se développant comme les balanes de l'immense usine de combustible blindée à moitié enterrée. Une confrontation majeure au cours de la Première Guerre de l'IA a vu ces installations portuaires environnantes dévastées en raison d'une purge tactique des réserves de MA ; l'hégémonie a assuré la victoire, mais a paralysé l'industrie et l'infrastructure de Nachiketa.",,"Bien que l'installation de carburant soit techniquement exploitée par une société agréée, Nachiketa est néanmoins dominée par la culture militaire de l'hégémonie. Les exigences stratégiques en matière de sécurité ont conduit à des ruines industrielles remplies de bunkers militaires, d’emplacements d’armes et d’installations de formation. Mis à part le quartier de divertissement miteux fréquenté par les jeunes recrues, les astronautes en visite et les fréquentes patrouilles de la police militaire, la vie civile est une vie tranquille, bien que bien compensée par les normes du secteur perse.",,
planet_epiphany,CUSTOM,"Autrefois une paisible colonie minière, Epiphany a été choisie pour s'établir par le chef hérétique d'un obscur culte Luddic. Après un certain scandale et une seule mort violente, le culte prit fin, même si une population favorable aux croyances luddiques survécut. Le gouvernement civil d'Epiphany fut renversé par les Pathers lors d'un élan d'enthousiasme lors de la Seconde Guerre contre l'IA. Avec la coopération réticente des anciens indigènes, ses installations sont désormais utilisées pour les stocks de Pather et la formation.",,"Le contrôle du trafic planétaire est disparate et la cohérence des signaux est faible. Il est trivial pour les contrebandiers et les fanatiques séparatistes d'utiliser des armes et seul Ludd sait quoi d'autre au-delà des strictes réglementations technologiques du Sentier local, telles qu'elles sont écrites.",,
planet_kumari_aru,CUSTOM,"Kumari Aru est un spécimen rare – une géante gazeuse qui héberge la xénovie dans son océan de nuages ​​sans fond. D'un intérêt purement académique pour les premiers arpenteurs du Domaine, les premières recherches étaient mal financées et parvenaient à décrire uniquement les principes fondamentaux de la biochimie de la vie kumarienne. Alors que l'influence Luddic après l'effondrement s'est accrue, les croyants Luddic qui considèrent cette planète comme un lieu saint n'autorisent désormais qu'une étude limitée et passive.",,,,
station_beholder,CUSTOM,"À l'origine une plate-forme de recherche établie par le Domain Explorarium, le financement n'était qu'une goutte d'eau étant donné le peu d'espoir de connaissances pratiques pouvant être acquises grâce à l'étude de la xénovie kumarienne. Après l'effondrement, l'administration a été usurpée par un curé errant Luddic particulièrement inspiré et la station s'est transformée en un lieu de pèlerinage sacré pour les croyants Luddic. Seule une poignée d’érudits agréés sont désormais autorisés à bord, même s’ils sont assez peu nombreux en cette époque troublée.",,,,
planet_olinadu,CUSTOM,"Un mouvement de libération avorté a vu la sagesse d'aligner le régime politique local sur la Ligue Perse après l'exemple de Beholder Station, ainsi Olinadu se retrouve comme l'un des principaux producteurs de produits volatiles pour les marchés de la Ligue malgré sa petite population.",,"L'amour des Olinaduins pour l'expression personnelle vibrante et amateur sous toutes ses formes est désormais considéré comme un retour en arrière culturel simple, bien que la police au pouvoir - soutenue par les Kazeron Gens - encourage toujours des événements culturels caritatifs réguliers.",,
planet_kanni,CUSTOM,"Une société de mercenaires sous-payés a décidé d'exploiter le chaos politique qui a suivi la Seconde Guerre contre l'IA en prenant le contrôle de Kanni, une mégaentreprise d'extraction de ressources dans un monde hostile et éloigné. Cet avant-poste minier devenu base de pirates est depuis lors contrôlé par un comité tournant de brigands.",,"La demande officielle adressée à l’hégémonie de reprendre possession des installations et équipements expropriés traîne devant un tribunal militaire mineur depuis des dizaines de cycles, au profit douteux du seigneur de guerre au pouvoir. Les mines de Kanni ne sont pas particulièrement riches et la population disponible pour les exploiter n'est pas particulièrement nombreuse. La richesse et la gloire sont gagnées par ceux qui piratent, et non par ceux qui restent pour creuser.",,
station_laicaille,CUSTOM,"Juste un autre habitat spatial sur le chemin des conquêtes du seigneur de guerre Leonis, Laicaille a été aperçue, conquise, puis laissée entre les mains d'un fidèle lieutenant. Cette règle de courte durée a été renversée par un roi pirate reconnu moins redoutable, avec le soutien de l'Armada de Kazeron lors d'un conflit frontalier de la Ligue Perséenne avec l'Église Luddic. Ce roi fut intégré à la Ligue Perséenne et Laicaille fut rapidement légitimé pour justifier la présence de la Ligue dans le système. ",,"Laicaille Habitat a été construit à l'origine pour desservir un petit groupe d'entreprises de prospection d'astéroïdes, mais il est désormais dominé par des chantiers navals militaires appartenant à des gens de Kazeronian. La vie nocturne de Laicaille Habitat a une réputation rappelant son époque d'avant-poste de pirates.",,
station_kapteyn,CUSTOM,Cette vaste station industrielle zéro g a été construite selon les spécifications pour répondre aux besoins de la société Eridani-Utopia et a été considérablement modifiée au cours des cycles depuis. La station a été prise par le seigneur de guerre Leonis lors des conquêtes flamboyantes du cycle 47 et est restée entre les mains de l'un ou l'autre chef pirate pendant une grande partie de l'histoire récente.,,"Moins hospitalière, moins agréable et moins facilement dominée par Kazeron que Laicaille, la Station Kapteyn a été ignorée par les efforts d'expansion de la Ligue et en grande partie, intentionnellement, oubliée à mesure que les relations entre la Ligue et l'Église se stabilisaient. Les pirates de Kapteyn ont un accord officieux de longue date avec leurs voisins respectueux de la loi, ce qui se traduit par plus de commerce et moins de raids et de contre-raids que ce à quoi on pourrait s'attendre.",,
station_groombridge,CUSTOM,"Balayé par le seigneur de guerre Leonis lors des conquêtes du cycle 47, le lieutenant fantastiquement corrompu laissé en place a pris l'habitude de jeter par le sas les dirigeants locaux lésés. En trois cycles, toute personne possédant une richesse, des compétences ou un sens exceptionnels était partie, et les principaux systèmes de gares tombaient complètement en panne. Groombridge Habitat a depuis été dépouillé de tout ce qui pouvait être mis en soute, puis abandonné.",,"Le réacteur primaire de cette centrale est bloqué dans le mode de panne le plus sale possible. Compte tenu des mécanismes de sécurité standards, cela ne peut être que le résultat d’un sabotage intentionnel. Votre compteur de rad tourne avec impatience.",,
station_tiataxet_spacedock,CUSTOM,Ce dock spatial abandonné a été complètement détruit par des tirs d'armes lourdes. La seule activité détectable ici provient de la décomposition des cendres à haute radiation fusionnées avec la coque de la station.,,"Vous décidez qu’il est préférable de ne même pas tenter d’amarrage, car cette station ressemble plus à un amas de débris qu’à n’importe quel type de structure.",,
station_chalcedon,CUSTOM,"Un chantier naval abandonné. Ses quais d’assemblage de squelettes sont vides. À en juger par les récentes marques de tirs d'armes légères sur des sections de coque tactiquement insignifiantes, la station semble avoir été utilisée pour l'entraînement au tir.",,Des lumières de secours d’un rouge terne éclairent l’anneau d’amarrage brisé. Une dalle de plafond égarée suit une torsion de fil tournant vers un arbre sombre. Il n'y a aucun signe de vie.,,
planet_chalcedon,CUSTOM,"Imprégnée de vie terrestre par une sporulation précoce, Chalcédoine a fleuri en vert pour les premiers arrivants humains, mais s'est rapidement révélée être un foyer hostile. La xénovie indigène primitive - dont on suppose qu'elle descend de la diaspora d'impact de Kumari Aru, ou vice versa - persiste sous de curieuses formes équivalentes unicellulaires dans des niches écologiques obscures. La surface est régulièrement pilonnée par des cellules orageuses massives qui se déchaînent sans fin. Cette baratte fournit un milieu riche pour la croissance des plantes, mais seule la flore qui se développe rapidement dans le calme entre les tempêtes peut survivre en dehors de la zone rare protégée par les caprices de la topologie ; Les colons humains sont toujours plongés dans la crainte et la peur.",,"Les établissements humains de Chalcédoine se sont adaptés aux violentes tempêtes. Lorsqu’elle n’est pas enfouie sous terre, l’architecture locale évolue vers une sorte de cyclopéisme aérodynamique en contradiction avec les préfabriqués bon marché qui dominent les mondes pauvres ailleurs dans le secteur.",,
spark,SHIP,"Combattant autonome à IA, le Spark est un intercepteur robuste et agile. Sans qu'il soit nécessaire de protéger un pilote humain, le châssis abrite à la place un générateur de bouclier miniaturisé.",,,,
lux,SHIP,"Chasseur lourd autonome à IA, le Lux est armé d'un laser IR et d'un système de fusée éclairante conçu pour confondre les systèmes de défense des points adverses. Idéal pour ouvrir la voie aux frappes contre des cibles lourdes.",,,,
flash,SHIP,"Chasseur-bombardier autonome à IA, le Flash transporte une charge utile de charge de proximité de phase avancée qui utilise les principes de l'occultation de phase à des fins destructrices.",,,,
lumen,SHIP,"Un vestige des flottes d'IA autonomes développées par Tri-Tachyon Corporation. Illégale en vertu de la loi sur le domaine (et l'hégémonie), et une abomination pour l'Église de la Rédemption Galactique, la Première Guerre contre l'IA a vu ces créations purgées du secteur. C’est du moins ainsi que le racontent les histoires officielles.

Le Lumen est une frégate rapide et polyvalente, la mieux adaptée au harcèlement des cibles adverses en utilisant celui de ses nombreux outils le plus approprié. Le noyau d'IA du Lumen était connu pour sa capacité à créer un effet de frustration débilitant chez les capitaines humains au-delà de ce que ses spécifications de combat suggéreraient possible.",,,,
glimmer,SHIP,"Un vestige des flottes d'IA autonomes développées par Tri-Tachyon Corporation. Illégale en vertu de la loi sur le domaine (et l'hégémonie), et une abomination pour l'Église de la Rédemption Galactique, la Première Guerre contre l'IA a vu ces créations purgées du secteur. C’est du moins ainsi que le racontent les histoires officielles.

Le Glimmer fournit un tir d'appui à longue portée grâce à sa gamme d'armes énergétiques, maintenant la pression de flux sur les forces adverses.
",,,,
fulgent,SHIP,"Un vestige des flottes d'IA autonomes développées par Tri-Tachyon Corporation. Illégale en vertu de la loi sur le domaine (et l'hégémonie), et une abomination pour l'Église de la Rédemption Galactique, la Première Guerre contre l'IA a vu ces créations purgées du secteur. C’est du moins ainsi que le racontent les histoires officielles.

Le Fulgent est un destroyer lourdement armé qui mérite sa place dans la ligne de bataille, car lorsque l'IA Fulgent identifie une faiblesse, elle utilise une maniabilité exceptionnelle pour frapper avec une cruauté inhumaine.",,,,
scintilla,SHIP,"Un vestige des flottes d'IA autonomes développées par Tri-Tachyon Corporation. Illégale en vertu de la loi sur le domaine (et l'hégémonie), et une abomination pour l'Église de la Rédemption Galactique, la Première Guerre contre l'IA a vu ces créations purgées du secteur. C’est du moins ainsi que le racontent les histoires officielles.

Le porte-avions léger Scintilla est capable de déployer deux ailes de drones de combat au combat. Bien que capable uniquement de monter des armes à faisceau lumineux, le Scintilla peut supporter une formidable charge de missiles. ",,,,
apex,SHIP,"Un vestige des flottes d'IA autonomes développées par Tri-Tachyon Corporation. Illégale en vertu de la loi sur le domaine (et l'hégémonie), et une abomination pour l'Église de la Rédemption Galactique, la Première Guerre contre l'IA a vu ces créations purgées du secteur. C’est ce que disent les histoires officielles.

Des notes de service internes divulguées critiquent l'Apex pour avoir compromis les principes fondamentaux du combat afin de servir de plate-forme de marketing pour les systèmes de combat avancés. Il s'agit notamment du Tri-Tachyon « Energy Bolt Coherer » - supposé utiliser une bizarrerie de la physique du bouclier pour augmenter la portée des armes à énergie sans faisceau, que l'Apex peut monter en abondance - et de deux unités de forge automatique Terminator Drone. La certification sous-IA des systèmes Terminator était en attente lorsqu'elle a été rendue totalement sans objet par certaines catastrophes historiques ultérieures, y compris, mais sans s'y limiter, la Première Guerre de l'IA.",,,,
brilliant,SHIP,"Un vestige des flottes d'IA autonomes développées par Tri-Tachyon Corporation. Illégale en vertu de la loi sur le domaine (et l'hégémonie), et une abomination pour l'Église de la Rédemption Galactique, la Première Guerre contre l'IA a vu ces créations purgées du secteur. C’est du moins ainsi que le racontent les histoires officielles.

Typique des produits TriTachyon haut de gamme, le croiseur de classe Brilliant ne ménage aucun excès en installant la suite d'armes énergétiques la plus avancée possible. Typique des navires autonomes, aucune concession n’est faite pour le maintien de la vie humaine ou même l’accès corporel. Les réparations sont effectuées par un essaim de drones utilitaires semi-intelligents qui voyagent via des conduits à atmosphère nulle percés dans la masse du navire.",,,,
radiant,SHIP,"Un vestige des flottes d'IA autonomes développées par Tri-Tachyon Corporation. Illégale en vertu de la loi sur le domaine (et l'hégémonie), et une abomination pour l'Église de la Rédemption Galactique, la Première Guerre contre l'IA a vu ces créations purgées du secteur. C’est ce que disent les histoires officielles.

Le cuirassé Radiant était un modèle scandaleux de ciel bleu créé par une unité d'architecture navale bénéficiant d'une indulgence particulière grâce à la grandeur gonflée d'un Tri-Tach VP. Les histoires officielles et non officielles existantes de la Première Guerre de l'IA ne mentionnent jamais la production de cette classe de navires, car un écumeur de phase intégré ne pourrait jamais être stable sur un navire d'une telle taille. Il exploserait sûrement en une infinité de dimensions enfantines de courte durée, curieusement verticillées, dès le lancement du premier saut. 

Néanmoins, le voici.",,,,
remnant_station2,SHIP,"Un vestige des flottes d'IA autonomes développées par Tri-Tachyon Corporation. Illégale en vertu de la loi sur le domaine (et l'hégémonie), et une abomination pour l'Église de la Rédemption Galactique, la Première Guerre contre l'IA a vu ces créations purgées du secteur. C’est du moins ainsi que le racontent les histoires officielles.

Il s’agit d’une station de combat IA autonome entièrement armée et opérationnelle. Des stations comme celle-ci faisaient office de dépôt de carburant et de ravitaillement, d’usine robotique, de lien de commandement et de plate-forme d’armes pour soutenir les flottes d’IA opérant à un niveau stratégique. Le discours de « Déclaration de Victoire » prononcé par le Haut Hégémon après la Première Guerre de l'IA déclarait que toutes les stations de combat de l'IA avaient été détruites.",,,,
colossus,SHIP,"Le Colossus est une coque robuste et vénérable, bien adaptée aux conditions du secteur post-effondrement, bien qu'elle possède des aménagements primitifs et un armement défensif limité.

Avant d'être surpassé par l'efficacité économique brutale du super-cargo Atlas, le cargo lourd Colossus constituait le cœur des flottes de ravitaillement frontalières du Domaine. Un blindage de coque plus épais que nécessaire offre une protection contre les dangers cosmiques, naturels et humains.",,,,
colossus2,SHIP,"Il s'agit d'une coque de Colossus modifiée par les fidèles militants du Chemin Luddic en un redoutable croiseur d'attaque. Les ponts de chargement sont repliés et ressoudés pour épaissir considérablement le blindage efficace de la coque tandis que des tourelles supplémentaires ont été plantées le long de la coque. À la proue, un grand support d'arme capable de lancer des torpilles de classe Hammer a été fixé en permanence. Les moteurs standards et le réseau électrique ont été modifiés au hasard pour permettre de courtes combustions surpuissantes en conditions de combat, entraînant une perte massive de la fiabilité globale des systèmes.

Le cargo lourd Colossus constituait le noyau des flottes de ravitaillement frontalier du Domaine avant d'être surpassé par l'efficacité économique brutale du super-cargo Atlas. Un blindage de coque plus épais que nécessaire offre une protection contre les dangers cosmiques, naturels et humains.",,,,
colossus3,SHIP,"Le Colossus fut d'abord adapté à la guerre par des militants Pather, mais des pirates entreprenants suivirent bientôt leur exemple. Un processus tout aussi aléatoire voit la plupart des ponts de chargement s'effondrer et être ressoudés pour former une épaisse armure parsemée de nombreux emplacements d'armes. La soute principale a cependant été laissée ouverte et transformée en un ersatz de baie de lancement de chasseur avec l'ajout d'une micro-cuve de forge civile destinée à la fabrication de pièces de machine piratées pour accepter les puces LPC du chasseur. La forge est mal intégrée au système d'alimentation de base de la coque, ce qui entraîne des performances globales peu fiables.

Le cargo lourd Colossus constituait le noyau des flottes de ravitaillement frontalier du Domaine avant d'être surpassé par l'efficacité économique brutale du super-cargo Atlas. Un blindage de coque plus épais que nécessaire offre une protection contre les dangers cosmiques, naturels et humains.",,,,
warning_beacon,CUSTOM,"Une balise d'avertissement entièrement autonome. Contient un système d'alimentation à semi-conducteurs qui permet un fonctionnement théorique et une demi-vie de maintien en station avec une plage ascendante de plusieurs centaines de milliers de cycles.

Le capitaine astucieux du vaisseau tiendra bien compte de son avertissement.",,,,
station_abandoned_mining,CUSTOM,"Plate-forme minière orbitale abandonnée, cette station a été construite pour ancrer un skyhook qui serait utilisé pour extraire efficacement les ressources de sa surface principale. Les anciens modules industriels depuis longtemps démontés et les anneaux d'habillage silencieux sont corrodés par les impacts et les intempéries stellaires.",,"Aucun système de station majeur ne reste opérationnel, bien qu'il y ait quelques sources gamma parasites et quelques fuites électromagnétiques, probablement dues à des systèmes de sécurité de secours fonctionnant sans espoir.",,
planet_gilead,CUSTOM,"Couronne du Chemin des Pèlerins et chérie par les fidèles Luddic, Gilead est un paradis qui, selon la rumeur, rivalise avec celui de l'Ancienne Terre - celle qui a été donnée à l'humanité par Dieu ; que l'humanité a profané; d'où l'humanité a été, dans le péché, exilée pour souffrir parmi les étoiles. Qu’un tel monde puisse être retrouvé est la promesse que l’humanité pourra être rachetée.",,"Le visage de Galaad vous sourit depuis les nuages ​​de soie la plus pure, les mers azurées et les continents verdoyants aux étendues sauvages et douces. L'Église règne ici comme un jardinier sévère, veillant à ce que la population soit bien contrôlée et respectueuse du sol sur lequel Ludd marchait autrefois.",,
planet_asher,CUSTOM,"Asher est un monde mortel, froid et sec, de pénitence et de travail. Toute la base industrielle lourde de Gilead a été déplacée ici lors du Réveil Luddique par l'Église, ce qui est toujours pratique. La vie spirituelle dans le secteur perséen ne peut être gérée sans vaisseaux spatiaux.",,"Des tempêtes de poussière apocalyptiques obscurcissent le ciel cruel, rendant le soleil d'abord rouge sang avant de lui donner une lueur sans direction qui n'offre ni chaleur ni confort. 

Le besoin d’absolution des déversements provenant des mines est forgé dans les raffineries, puis assemblé en orbite. La vertu d'Asher en matière d'industrie est pourtant la honte secrète de l'Église, évoquée seulement de manière détournée dans les sermons donnés par des curés particulièrement spirituels. ",,
devastator,WEAPON,"Essentiellement un canon anti-aérien de taille capitale à tir rapide, le Devastator a été développé par la Domain Armada à l'aide de pièces génériques en réponse à un monde rebelle qui a réussi à acquérir un vaste ensemble de chasseurs LPC.

Trois barils lancent un barrage rapide de projectiles explosifs. La cadence de tir rapide produit un tel volume de munitions que les détecteurs de proximité deviennent quelque peu peu fiables, se déclenchant à une distance apparemment aléatoire. La marge d'erreur a été jugée acceptable après des résultats spectaculaires sur le terrain.

Une seule salve du Devastator peut éliminer une aile de chasseur ou une volée de missiles, bien que les obus ne soient que d'une utilité limitée contre des cibles plus grandes ou plus éloignées.",,,,
legion,SHIP,"Classée comme porte-avions de combat, la Légion dispose d'une gamme impressionnante d'armes lourdes, d'espaces de hangar et de contrôle-commande suffisants pour déployer quatre ailes de chasseurs. Les modèles ultérieurs ont été améliorés avec des nanoforges destinées au remplacement des avions de combat, augmentant considérablement le rapport dent/queue lors des déploiements à distance.

Après le succès légendaire de la conception Onslaught, il est devenu clair que les systèmes rebelles sans industrie ultra-lourde étaient capables de développer des engins d'attaque basés sur des porte-avions capables de contrer le « Vieil Homme » de l'Armada. Outre de nouvelles armes - des missiles anti-chasseurs agiles et des canons de défense ponctuels à poursuite rapide - le Conseil stratégique a décidé de déployer un porte-avions digne de servir aux côtés de l'Onslaught. Ainsi, la Légion a été conçue pour fournir une plate-forme aux intercepteurs et aux engins de frappe tout en se tenant sur la ligne de bataille. 

Les partisans de la « Cruiser School » ont critiqué la Légion pour sa spécialisation insuffisante, affirmant qu'un volume de chasseurs similaire peut être déployé à moindre coût et avec une plus grande flexibilité si les rôles de combat sont séparés dans des coques de navires distinctes. Ces arguments économiques font pâle figure face à l’arrivée d’une Légion engageant sa campagne de brûlure pour fournir une puissance de feu écrasante au point clé de la bataille.",,,,
ai_cores,RESOURCE,"Un noyau d’IA indépendant rare et précieux. Il s’agit de l’âme physique d’une intelligence artificielle, un artefact d’une complexité étonnante, capable d’une pensée sophistiquée dépassant l’esprit humain. Un objet de peur, d'adoration et d'avarice ; des guerres ont eu lieu autour de l’utilisation et de la réglementation de l’IA.

Un noyau d’IA est incapable d’influencer à lui seul le monde extérieur. L'exploitation de ses vastes capacités nécessite que le noyau soit immergé dans un bain de liquide de refroidissement et relié à des faisceaux de lignes de données de grande capacité adaptées à ses tâches. Une fois mis en place, le noyau doit être équipé d'un dispositif de fidélisation entièrement analogique ; cela prend généralement la forme d’un explosif chimique brut avec un déclencheur mécanique.",,,,
,,,,,,
survey_data,RESOURCE,"Ce TriPad contient une base de données d'enquête récente qui contient des informations sur les qualités économiques, industrielles et stratégiques d'un objet céleste organisées selon les directives traditionnelles du ministère colonial du domaine. Des enquêtes comme celle-ci sont un élément essentiel du succès des opérations militaires, des efforts de colonisation et des entreprises.",,,,
survey_data_1,RESOURCE,"Ce TriPad contient une base de données d'enquête récente qui contient des informations sur les qualités économiques, industrielles et stratégiques d'un objet céleste organisées selon les directives traditionnelles du ministère colonial du domaine. Des enquêtes comme celle-ci sont un élément essentiel du succès des opérations militaires, des efforts de colonisation et des entreprises.

Les données contenues ici sont totalement banales. « Juste un autre rocher », comme on dit.",,,,
survey_data_2,RESOURCE,"Ce TriPad contient une base de données d'enquête récente qui contient des informations sur les qualités économiques, industrielles et stratégiques d'un objet céleste organisées selon les directives traditionnelles du ministère colonial du domaine. Des enquêtes comme celle-ci sont un élément essentiel du succès des opérations militaires, des efforts de colonisation et des entreprises.

Les données contenues ici ne sont pas exceptionnelles.",,,,
survey_data_3,RESOURCE,"Ce TriPad contient une base de données d'enquête récente qui contient des informations sur les qualités économiques, industrielles et stratégiques d'un objet céleste organisées selon les directives traditionnelles du ministère colonial du domaine. Des enquêtes comme celle-ci sont un élément essentiel du succès des opérations militaires, des efforts de colonisation et des entreprises.

Les données de cette enquête décrivent un monde utile à l’exploitation humaine et se vendront à bon prix. ",,,,
survey_data_4,RESOURCE,"Ce TriPad contient une base de données d'enquête récente qui contient des informations sur les qualités économiques, industrielles et stratégiques d'un objet céleste organisées selon les directives traditionnelles du ministère colonial du domaine. Des enquêtes comme celle-ci sont un élément essentiel du succès des opérations militaires, des efforts de colonisation et des entreprises.

Les données de cette enquête décrivent un monde qui obtient un score élevé sur le tableau de faisabilité standard. Il s’avérera très précieux s’il est vendu à la bonne partie.",,,,
survey_data_5,RESOURCE,"Ce TriPad contient une base de données d'enquête récente qui contient des informations sur les qualités économiques, industrielles et stratégiques d'un objet céleste organisées selon les directives traditionnelles du ministère colonial du domaine. Des enquêtes comme celle-ci sont un élément essentiel du succès des opérations militaires, des efforts de colonisation et des entreprises.

Ces données décrivent un monde exceptionnel et seront d'une grande valeur pour toutes les factions majeures du secteur.",,,,
planet_ancyra,CUSTOM,"Un monde sec et ancien avec un champ magnétique lent, partiellement débarrassé des substances volatiles par le vent solaire. Il existe des preuves qu'Ancyra était autrefois recouverte de mers peu profondes et chaudes : des dunes de sel blanchies, d'étranges tours et crêtes de silice cristallisée de manière unique, et quelques aquifères saumâtres exploités par les colons humains.",,L'économie d'Ancyre est dominée par la logistique hégémonique. Le complexe de l’industrie légère s’est développé grâce à des contrats militaires et possède désormais l’ampleur et la légitimité nécessaires pour faire des incursions respectables dans le réseau commercial civil de l’espace central de l’hégémonie.,,
station_ancyra,CUSTOM,"La Station d'Ancyra est un bastion d'autorité construit pour la première fois au début de la colonisation du domaine du secteur Perséen. Les plaques blindées de la coque ont été réparées et remplacées tellement de fois qu'il est difficile de savoir s'il reste des éléments d'origine. Les installations ne sont pas particulièrement confortables, mais plutôt qu'un sentiment de déclin, cela confère au poste une aura de dignité austère. ",,"Les holos de recrutement accueillent les espaceurs entrants - ""Rejoignez la Marine, voyez le secteur !"". Une tache mate de revêtement mural suggère qu'un ajout insolent au slogan a déjà été supprimé par un drone de maintenance.",,
station_derinkuyu,CUSTOM,"La gare de Derinkuyu a été construite après l'effondrement sur la superstructure des portiques de maintenance destinés aux cargos de classe Atlas. Ceux-ci ont été soudés ensemble et propulsés hors de l'orbite d'Ancyra, puis stabilisés dans la ceinture d'astéroïdes galate pour servir de base aux opérations minières. Un récent manquement à l'ordre public, impliquant la « longue marche » du colonel de l'Hégémonie au pouvoir, a vu le contrôle dévolu à un conseil vaguement organisé de mineurs voyous.",,"Jamais une station qui a inondé les visiteurs d'accueil, Derinkuyu arbore désormais un nouveau patchwork de plaques d'étanchéité de coque d'urgence et accueille les étrangers avec des regards suspects échangés entre les mineurs et la milice MuniSec légèrement armée.",,
station_galatia_academy,CUSTOM,"L'institution universitaire indépendante la plus ancienne et la plus prestigieuse du secteur perse. L'Académie Galatia est l'un des meilleurs choix parmi les universités restantes des mondes centraux. Le poste de prévôt est un poste particulièrement puissant, capable de s'appuyer sur des liens avec des anciens élèves, d'influencer les nouvelles générations d'étudiants les plus brillants - ou les plus riches - et de diriger des recherches de pointe.",,,,
